node_from,node_to,iteration,edge_type,value
V7,V8,iter14,sample,11.53
V8,V8,iter14,sample,19.345
V9,V8,iter14,sample,14.12
V10,V8,iter14,sample,15.925
T,V8,iter14,sample,0
V1,V9,iter14,sample,22.45
V2,V9,iter14,sample,23.51
V3,V9,iter14,sample,27.14
V4,V9,iter14,sample,23.075
V5,V9,iter14,sample,24.155
V6,V9,iter14,sample,22.25
V7,V9,iter14,sample,14.67
V8,V9,iter14,sample,17.355
V9,V9,iter14,sample,20.835
V10,V9,iter14,sample,15.81
T,V9,iter14,sample,0
V1,V10,iter14,sample,24.745
V2,V10,iter14,sample,29.23
V3,V10,iter14,sample,36.06
V4,V10,iter14,sample,23.01
V5,V10,iter14,sample,33.36
V6,V10,iter14,sample,20.26
V7,V10,iter14,sample,15.785
V8,V10,iter14,sample,16.305
V9,V10,iter14,sample,14.445
V10,V10,iter14,sample,19.07
T,V10,iter14,sample,0
V1,T,iter14,sample,51.5799999999999
V2,T,iter14,sample,54.3349999999999
V3,T,iter14,sample,49.015
V4,T,iter14,sample,41.565
V5,T,iter14,sample,55.91
V6,T,iter14,sample,45.8549999999999
V7,T,iter14,sample,50.6949999999999
V8,T,iter14,sample,49.6299999999999
V9,T,iter14,sample,49.5499999999998
V10,T,iter14,sample,51.865
T,T,iter14,sample,0
V1,V1,iter15,sample,21.97
V2,V1,iter15,sample,24.955
V3,V1,iter15,sample,29.175
V4,V1,iter15,sample,28.05
V5,V1,iter15,sample,58.24
V6,V1,iter15,sample,46.745
V7,V1,iter15,sample,22.32
V8,V1,iter15,sample,15.015
V9,V1,iter15,sample,16.72
V10,V1,iter15,sample,15.555
T,V1,iter15,sample,0
V1,V2,iter15,sample,21.285
V2,V2,iter15,sample,28.13
V3,V2,iter15,sample,37.345
V4,V2,iter15,sample,40.315
V5,V2,iter15,sample,55.75
V6,V2,iter15,sample,50.89
V7,V2,iter15,sample,21.155
V8,V2,iter15,sample,14.335
V9,V2,iter15,sample,21.55
V10,V2,iter15,sample,17.96
T,V2,iter15,sample,0
V1,V3,iter15,sample,41.225
V2,V3,iter15,sample,46.215
V3,V3,iter15,sample,24.865
V4,V3,iter15,sample,20.14
V5,V3,iter15,sample,43.74
V6,V3,iter15,sample,44.045
V7,V3,iter15,sample,27.025
V8,V3,iter15,sample,16.19
V9,V3,iter15,sample,16.995
V10,V3,iter15,sample,22.9
T,V3,iter15,sample,0
V1,V4,iter15,sample,35.315
V2,V4,iter15,sample,45.75
V3,V4,iter15,sample,21.735
V4,V4,iter15,sample,18.885
V5,V4,iter15,sample,43.6
V6,V4,iter15,sample,46.06
V7,V4,iter15,sample,21.42
V8,V4,iter15,sample,17.05
V9,V4,iter15,sample,18.11
V10,V4,iter15,sample,15.59
T,V4,iter15,sample,0
V1,V5,iter15,sample,30.095
V2,V5,iter15,sample,51.56
V3,V5,iter15,sample,32.88
V4,V5,iter15,sample,37.335
V5,V5,iter15,sample,19.12
V6,V5,iter15,sample,16.79
V7,V5,iter15,sample,19.6
V8,V5,iter15,sample,13.375
V9,V5,iter15,sample,15.405
V10,V5,iter15,sample,13.32
T,V5,iter15,sample,0
V1,V6,iter15,sample,45.555
V2,V6,iter15,sample,67.36
V3,V6,iter15,sample,34.275
V4,V6,iter15,sample,36.815
V5,V6,iter15,sample,21.53
V6,V6,iter15,sample,27.94
V7,V6,iter15,sample,20.185
V8,V6,iter15,sample,14.97
V9,V6,iter15,sample,17.41
V10,V6,iter15,sample,16.94
T,V6,iter15,sample,0
V1,V7,iter15,sample,30.575
V2,V7,iter15,sample,30.215
V3,V7,iter15,sample,32.665
V4,V7,iter15,sample,24.48
V5,V7,iter15,sample,34.91
V6,V7,iter15,sample,32.05
V7,V7,iter15,sample,16.13
V8,V7,iter15,sample,15.28
V9,V7,iter15,sample,16.135
V10,V7,iter15,sample,17.49
T,V7,iter15,sample,0
V1,V8,iter15,sample,17.79
V2,V8,iter15,sample,25.885
V3,V8,iter15,sample,23.35
V4,V8,iter15,sample,25.55
V5,V8,iter15,sample,16.335
V6,V8,iter15,sample,21.96
V7,V8,iter15,sample,17.26
V8,V8,iter15,sample,14.03
V9,V8,iter15,sample,16.095
V10,V8,iter15,sample,16.145
T,V8,iter15,sample,0
V1,V9,iter15,sample,20.765
V2,V9,iter15,sample,21.245
V3,V9,iter15,sample,27.365
V4,V9,iter15,sample,29.3
V5,V9,iter15,sample,22.895
V6,V9,iter15,sample,25.195
V7,V9,iter15,sample,16.745
V8,V9,iter15,sample,10.95
V9,V9,iter15,sample,11
V10,V9,iter15,sample,16.235
T,V9,iter15,sample,0
V1,V10,iter15,sample,26.085
V2,V10,iter15,sample,27.465
V3,V10,iter15,sample,23.605
V4,V10,iter15,sample,23.205
V5,V10,iter15,sample,24.23
V6,V10,iter15,sample,31.855
V7,V10,iter15,sample,17.28
V8,V10,iter15,sample,10.045
V9,V10,iter15,sample,11.975
V10,V10,iter15,sample,13.41
T,V10,iter15,sample,0
V1,T,iter15,sample,52.085
V2,T,iter15,sample,46.9349999999999
V3,T,iter15,sample,53.0799999999998
V4,T,iter15,sample,49.4399999999999
V5,T,iter15,sample,44.13
V6,T,iter15,sample,50.45
V7,T,iter15,sample,52.8099999999998
V8,T,iter15,sample,56.16
V9,T,iter15,sample,46.3
V10,T,iter15,sample,48.6099999999999
T,T,iter15,sample,0
V1,V1,iter16,sample,29.165
V2,V1,iter16,sample,20.93
V3,V1,iter16,sample,40.59
V4,V1,iter16,sample,41.73
V5,V1,iter16,sample,35.71
V6,V1,iter16,sample,47.685
V7,V1,iter16,sample,20.165
V8,V1,iter16,sample,17.74
V9,V1,iter16,sample,10.2
V10,V1,iter16,sample,16.79
T,V1,iter16,sample,0
V1,V2,iter16,sample,21.505
V2,V2,iter16,sample,17.58
V3,V2,iter16,sample,33.335
V4,V2,iter16,sample,35.19
V5,V2,iter16,sample,32.49
V6,V2,iter16,sample,26.515
V7,V2,iter16,sample,17.69
V8,V2,iter16,sample,14.64
V9,V2,iter16,sample,13.7
V10,V2,iter16,sample,16.73
T,V2,iter16,sample,0
V1,V3,iter16,sample,51.7
V2,V3,iter16,sample,31.515
V3,V3,iter16,sample,39.075
V4,V3,iter16,sample,27.395
V5,V3,iter16,sample,40.88
V6,V3,iter16,sample,47.215
V7,V3,iter16,sample,25.025
V8,V3,iter16,sample,20.275
V9,V3,iter16,sample,14.335
V10,V3,iter16,sample,16.59
T,V3,iter16,sample,0
V1,V4,iter16,sample,57.165
V2,V4,iter16,sample,40.22
V3,V4,iter16,sample,25.315
V4,V4,iter16,sample,35
V5,V4,iter16,sample,38.335
V6,V4,iter16,sample,50.97
V7,V4,iter16,sample,18.63
V8,V4,iter16,sample,14.965
V9,V4,iter16,sample,13.085
V10,V4,iter16,sample,16.525
T,V4,iter16,sample,0
V1,V5,iter16,sample,41.52
V2,V5,iter16,sample,35.44
V3,V5,iter16,sample,35.895
V4,V5,iter16,sample,41.35
V5,V5,iter16,sample,24.145
V6,V5,iter16,sample,33.91
V7,V5,iter16,sample,20.31
V8,V5,iter16,sample,13.745
V9,V5,iter16,sample,18.175
V10,V5,iter16,sample,18.5
T,V5,iter16,sample,0
V1,V6,iter16,sample,57.47
V2,V6,iter16,sample,38.255
V3,V6,iter16,sample,45.84
V4,V6,iter16,sample,39.635
V5,V6,iter16,sample,31.425
V6,V6,iter16,sample,32.62
V7,V6,iter16,sample,24.615
V8,V6,iter16,sample,21.235
V9,V6,iter16,sample,14.05
V10,V6,iter16,sample,21.39
T,V6,iter16,sample,0
V1,V7,iter16,sample,33.115
V2,V7,iter16,sample,22.895
V3,V7,iter16,sample,35.4
V4,V7,iter16,sample,30.115
V5,V7,iter16,sample,34.355
V6,V7,iter16,sample,34.15
V7,V7,iter16,sample,27.45
V8,V7,iter16,sample,19.235
V9,V7,iter16,sample,17.475
V10,V7,iter16,sample,21.2
T,V7,iter16,sample,0
V1,V8,iter16,sample,26.28
V2,V8,iter16,sample,21.295
V3,V8,iter16,sample,25.87
V4,V8,iter16,sample,19.55
V5,V8,iter16,sample,28.145
V6,V8,iter16,sample,29.71
V7,V8,iter16,sample,27.985
V8,V8,iter16,sample,18.755
V9,V8,iter16,sample,14.145
V10,V8,iter16,sample,18.68
T,V8,iter16,sample,0
V1,V9,iter16,sample,21.235
V2,V9,iter16,sample,19.915
V3,V9,iter16,sample,20.745
V4,V9,iter16,sample,18.805
V5,V9,iter16,sample,22.01
V6,V9,iter16,sample,22.52
V7,V9,iter16,sample,17.35
V8,V9,iter16,sample,16.53
V9,V9,iter16,sample,15.53
V10,V9,iter16,sample,13.48
T,V9,iter16,sample,0
V1,V10,iter16,sample,26.195
V2,V10,iter16,sample,21.365
V3,V10,iter16,sample,24.075
V4,V10,iter16,sample,21.73
V5,V10,iter16,sample,26.665
V6,V10,iter16,sample,31.24
V7,V10,iter16,sample,23.075
V8,V10,iter16,sample,20.09
V9,V10,iter16,sample,13.925
V10,V10,iter16,sample,19.775
T,V10,iter16,sample,0
V1,T,iter16,sample,46.355
V2,T,iter16,sample,41.965
V3,T,iter16,sample,50.8649999999999
V4,T,iter16,sample,43.7099999999998
V5,T,iter16,sample,46.8299999999999
V6,T,iter16,sample,51.9999999999998
V7,T,iter16,sample,58.095
V8,T,iter16,sample,57.2049999999998
V9,T,iter16,sample,47.4999999999999
V10,T,iter16,sample,55.4749999999998
T,T,iter16,sample,0
V1,V1,iter17,sample,23.74
V2,V1,iter17,sample,20.105
V3,V1,iter17,sample,53.205
V4,V1,iter17,sample,47.885
V5,V1,iter17,sample,39.5
V6,V1,iter17,sample,37.825
V7,V1,iter17,sample,10.19
V8,V1,iter17,sample,20.04
V9,V1,iter17,sample,20.8
V10,V1,iter17,sample,17.99
T,V1,iter17,sample,0
V1,V2,iter17,sample,34.29
V2,V2,iter17,sample,30.09
V3,V2,iter17,sample,40.435
V4,V2,iter17,sample,34.44
V5,V2,iter17,sample,40.71
V6,V2,iter17,sample,38.825
V7,V2,iter17,sample,15.29
V8,V2,iter17,sample,13.065
V9,V2,iter17,sample,20.66
V10,V2,iter17,sample,18.16
T,V2,iter17,sample,0
V1,V3,iter17,sample,61.91
V2,V3,iter17,sample,50.62
V3,V3,iter17,sample,30.175
V4,V3,iter17,sample,31.89
V5,V3,iter17,sample,42.285
V6,V3,iter17,sample,43.955
V7,V3,iter17,sample,18.505
V8,V3,iter17,sample,17.72
V9,V3,iter17,sample,22.46
V10,V3,iter17,sample,26.86
T,V3,iter17,sample,0
V1,V4,iter17,sample,51.065
V2,V4,iter17,sample,31.485
V3,V4,iter17,sample,33.895
V4,V4,iter17,sample,28.505
V5,V4,iter17,sample,35.955
V6,V4,iter17,sample,36.96
V7,V4,iter17,sample,11
V8,V4,iter17,sample,17.68
V9,V4,iter17,sample,15.995
V10,V4,iter17,sample,18.165
T,V4,iter17,sample,0
V1,V5,iter17,sample,50.975
V2,V5,iter17,sample,36.035
V3,V5,iter17,sample,51.635
V4,V5,iter17,sample,45.96
V5,V5,iter17,sample,31.46
V6,V5,iter17,sample,14.665
V7,V5,iter17,sample,11.67
V8,V5,iter17,sample,19.965
V9,V5,iter17,sample,19.4
V10,V5,iter17,sample,21.05
T,V5,iter17,sample,0
V1,V6,iter17,sample,49.685
V2,V6,iter17,sample,32.18
V3,V6,iter17,sample,38.405
V4,V6,iter17,sample,32.82
V5,V6,iter17,sample,22.08
V6,V6,iter17,sample,22.38
V7,V6,iter17,sample,14.935
V8,V6,iter17,sample,17.005
V9,V6,iter17,sample,19.945
V10,V6,iter17,sample,21.175
T,V6,iter17,sample,0
V1,V7,iter17,sample,18.035
V2,V7,iter17,sample,21.05
V3,V7,iter17,sample,29.43
V4,V7,iter17,sample,16.58
V5,V7,iter17,sample,18.7
V6,V7,iter17,sample,21.955
V7,V7,iter17,sample,12.415
V8,V7,iter17,sample,16.465
V9,V7,iter17,sample,12.62
V10,V7,iter17,sample,13.095
T,V7,iter17,sample,0
V1,V8,iter17,sample,26.305
V2,V8,iter17,sample,16.375
V3,V8,iter17,sample,34.515
V4,V8,iter17,sample,29.525
V5,V8,iter17,sample,22.45
V6,V8,iter17,sample,27.375
V7,V8,iter17,sample,17.32
V8,V8,iter17,sample,24
V9,V8,iter17,sample,15.875
V10,V8,iter17,sample,16.84
T,V8,iter17,sample,0
V1,V9,iter17,sample,32.355
V2,V9,iter17,sample,28.165
V3,V9,iter17,sample,33.715
V4,V9,iter17,sample,24.855
V5,V9,iter17,sample,24.46
V6,V9,iter17,sample,20.675
V7,V9,iter17,sample,9.865
V8,V9,iter17,sample,16.9
V9,V9,iter17,sample,13.16
V10,V9,iter17,sample,11.99
T,V9,iter17,sample,0
V1,V10,iter17,sample,26.875
V2,V10,iter17,sample,20.97
V3,V10,iter17,sample,34.195
V4,V10,iter17,sample,30.01
V5,V10,iter17,sample,27.48
V6,V10,iter17,sample,27.64
V7,V10,iter17,sample,11.925
V8,V10,iter17,sample,17.755
V9,V10,iter17,sample,15.865
V10,V10,iter17,sample,21.215
T,V10,iter17,sample,0
V1,T,iter17,sample,50.045
V2,T,iter17,sample,46.89
V3,T,iter17,sample,55.775
V4,T,iter17,sample,49.2349999999999
V5,T,iter17,sample,49.7349999999999
V6,T,iter17,sample,45.3549999999999
V7,T,iter17,sample,49.2299999999999
V8,T,iter17,sample,50.9849999999999
V9,T,iter17,sample,51.36
V10,T,iter17,sample,51.3899999999999
T,T,iter17,sample,0
V1,V1,iter18,sample,38.785
V2,V1,iter18,sample,29.045
V3,V1,iter18,sample,57.63
V4,V1,iter18,sample,46.825
V5,V1,iter18,sample,40.745
V6,V1,iter18,sample,33.89
V7,V1,iter18,sample,17.48
V8,V1,iter18,sample,14.51
V9,V1,iter18,sample,22.585
V10,V1,iter18,sample,17.905
T,V1,iter18,sample,0
V1,V2,iter18,sample,21.82
V2,V2,iter18,sample,28.535
V3,V2,iter18,sample,64.375
V4,V2,iter18,sample,29.865
V5,V2,iter18,sample,50.09
V6,V2,iter18,sample,35.92
V7,V2,iter18,sample,11.295
V8,V2,iter18,sample,14.955
V9,V2,iter18,sample,17.405
V10,V2,iter18,sample,15.35
T,V2,iter18,sample,0
V1,V3,iter18,sample,50.14
V2,V3,iter18,sample,44.655
V3,V3,iter18,sample,32.145
V4,V3,iter18,sample,21.645
V5,V3,iter18,sample,47.765
V6,V3,iter18,sample,39.87
V7,V3,iter18,sample,19.895
V8,V3,iter18,sample,15.12
V9,V3,iter18,sample,18.24
V10,V3,iter18,sample,14.285
T,V3,iter18,sample,0
V1,V4,iter18,sample,39.675
V2,V4,iter18,sample,37.325
V3,V4,iter18,sample,33.61
V4,V4,iter18,sample,23.245
V5,V4,iter18,sample,31.83
V6,V4,iter18,sample,32.725
V7,V4,iter18,sample,19.67
V8,V4,iter18,sample,13.48
V9,V4,iter18,sample,15.71
V10,V4,iter18,sample,13.44
T,V4,iter18,sample,0
V1,V5,iter18,sample,51.59
V2,V5,iter18,sample,44.99
V3,V5,iter18,sample,53.22
V4,V5,iter18,sample,35.665
V5,V5,iter18,sample,39.755
V6,V5,iter18,sample,20.445
V7,V5,iter18,sample,19.87
V8,V5,iter18,sample,18.16
V9,V5,iter18,sample,20.565
V10,V5,iter18,sample,18.745
T,V5,iter18,sample,0
V1,V6,iter18,sample,52.16
V2,V6,iter18,sample,42.435
V3,V6,iter18,sample,43.105
V4,V6,iter18,sample,33.84
V5,V6,iter18,sample,42.465
V6,V6,iter18,sample,36.12
V7,V6,iter18,sample,21.83
V8,V6,iter18,sample,14.855
V9,V6,iter18,sample,20.295
V10,V6,iter18,sample,16.605
T,V6,iter18,sample,0
V1,V7,iter18,sample,22.83
V2,V7,iter18,sample,24.13
V3,V7,iter18,sample,27.07
V4,V7,iter18,sample,21
V5,V7,iter18,sample,34.325
V6,V7,iter18,sample,36.125
V7,V7,iter18,sample,16.32
V8,V7,iter18,sample,10.255
V9,V7,iter18,sample,12.15
V10,V7,iter18,sample,14.265
T,V7,iter18,sample,0
V1,V8,iter18,sample,25.79
V2,V8,iter18,sample,25.035
V3,V8,iter18,sample,22.825
V4,V8,iter18,sample,19.25
V5,V8,iter18,sample,18.795
V6,V8,iter18,sample,17.605
V7,V8,iter18,sample,13.655
V8,V8,iter18,sample,12.545
V9,V8,iter18,sample,13.16
V10,V8,iter18,sample,12.77
T,V8,iter18,sample,0
V1,V9,iter18,sample,35.43
V2,V9,iter18,sample,24.31
V3,V9,iter18,sample,30.855
V4,V9,iter18,sample,22.8
V5,V9,iter18,sample,23.31
V6,V9,iter18,sample,24.8
V7,V9,iter18,sample,11.76
V8,V9,iter18,sample,11.62
V9,V9,iter18,sample,22.955
V10,V9,iter18,sample,14.715
T,V9,iter18,sample,0
V1,V10,iter18,sample,30.665
V2,V10,iter18,sample,27.475
V3,V10,iter18,sample,26.47
V4,V10,iter18,sample,19.98
V5,V10,iter18,sample,20.675
V6,V10,iter18,sample,23.265
V7,V10,iter18,sample,14.375
V8,V10,iter18,sample,12.155
V9,V10,iter18,sample,12.665
V10,V10,iter18,sample,14.75
T,V10,iter18,sample,0
V1,T,iter18,sample,51.5149999999998
V2,T,iter18,sample,47.6749999999999
V3,T,iter18,sample,47.455
V4,T,iter18,sample,45.595
V5,T,iter18,sample,50.2499999999998
V6,T,iter18,sample,53.9449999999999
V7,T,iter18,sample,54.3199999999999
V8,T,iter18,sample,47.775
V9,T,iter18,sample,49.825
V10,T,iter18,sample,51.6449999999999
T,T,iter18,sample,0
V1,V1,iter19,sample,23.645
V2,V1,iter19,sample,16.845
V3,V1,iter19,sample,34.185
V4,V1,iter19,sample,53.81
V5,V1,iter19,sample,48.625
V6,V1,iter19,sample,40.595
V7,V1,iter19,sample,17.58
V8,V1,iter19,sample,17.97
V9,V1,iter19,sample,13.175
V10,V1,iter19,sample,16.375
T,V1,iter19,sample,0
V1,V2,iter19,sample,21.005
V2,V2,iter19,sample,26.93
V3,V2,iter19,sample,34.345
V4,V2,iter19,sample,64.26
V5,V2,iter19,sample,49.635
V6,V2,iter19,sample,44.14
V7,V2,iter19,sample,16.62
V8,V2,iter19,sample,21.24
V9,V2,iter19,sample,16.04
V10,V2,iter19,sample,16.61
T,V2,iter19,sample,0
V1,V3,iter19,sample,31.66
V2,V3,iter19,sample,40.34
V3,V3,iter19,sample,26.36
V4,V3,iter19,sample,32.765
V5,V3,iter19,sample,32.955
V6,V3,iter19,sample,35.5
V7,V3,iter19,sample,15.68
V8,V3,iter19,sample,18.77
V9,V3,iter19,sample,16.975
V10,V3,iter19,sample,15.785
T,V3,iter19,sample,0
V1,V4,iter19,sample,51.6
V2,V4,iter19,sample,54.015
V3,V4,iter19,sample,28.97
V4,V4,iter19,sample,44.3
V5,V4,iter19,sample,49.98
V6,V4,iter19,sample,58.355
V7,V4,iter19,sample,16.16
V8,V4,iter19,sample,27.56
V9,V4,iter19,sample,16.905
V10,V4,iter19,sample,21.435
T,V4,iter19,sample,0
V1,V5,iter19,sample,36.49
V2,V5,iter19,sample,32.865
V3,V5,iter19,sample,33.44
V4,V5,iter19,sample,68.695
V5,V5,iter19,sample,32.005
V6,V5,iter19,sample,23.12
V7,V5,iter19,sample,12.115
V8,V5,iter19,sample,19.08
V9,V5,iter19,sample,15.555
V10,V5,iter19,sample,16.37
T,V5,iter19,sample,0
V1,V6,iter19,sample,35.705
V2,V6,iter19,sample,45.41
V3,V6,iter19,sample,24.755
V4,V6,iter19,sample,62.97
V5,V6,iter19,sample,20.28
V6,V6,iter19,sample,28.69
V7,V6,iter19,sample,14.9
V8,V6,iter19,sample,15.515
V9,V6,iter19,sample,16.19
V10,V6,iter19,sample,12.49
T,V6,iter19,sample,0
V1,V7,iter19,sample,28.27
V2,V7,iter19,sample,23.165
V3,V7,iter19,sample,18.115
V4,V7,iter19,sample,24.725
V5,V7,iter19,sample,19.145
V6,V7,iter19,sample,25.445
V7,V7,iter19,sample,11.75
V8,V7,iter19,sample,13.05
V9,V7,iter19,sample,15.45
V10,V7,iter19,sample,15.64
T,V7,iter19,sample,0
V1,V8,iter19,sample,36.675
V2,V8,iter19,sample,33.02
V3,V8,iter19,sample,21.375
V4,V8,iter19,sample,29.29
V5,V8,iter19,sample,28.32
V6,V8,iter19,sample,29.455
V7,V8,iter19,sample,16.43
V8,V8,iter19,sample,16.535
V9,V8,iter19,sample,11.995
V10,V8,iter19,sample,18.645
T,V8,iter19,sample,0
V1,V9,iter19,sample,24.65
V2,V9,iter19,sample,26.525
V3,V9,iter19,sample,17.105
V4,V9,iter19,sample,27.575
V5,V9,iter19,sample,25.405
V6,V9,iter19,sample,15
V7,V9,iter19,sample,14.045
V8,V9,iter19,sample,18.78
V9,V9,iter19,sample,16.28
V10,V9,iter19,sample,13.75
T,V9,iter19,sample,0
V1,V10,iter19,sample,27.21
V2,V10,iter19,sample,23.86
V3,V10,iter19,sample,24.51
V4,V10,iter19,sample,32.29
V5,V10,iter19,sample,21
V6,V10,iter19,sample,21.89
V7,V10,iter19,sample,11.235
V8,V10,iter19,sample,19.895
V9,V10,iter19,sample,13.165
V10,V10,iter19,sample,15.66
T,V10,iter19,sample,0
V1,T,iter19,sample,43.895
V2,T,iter19,sample,48.8499999999999
V3,T,iter19,sample,47.6299999999998
V4,T,iter19,sample,56.5999999999998
V5,T,iter19,sample,49.3849999999999
V6,T,iter19,sample,48.7149999999999
V7,T,iter19,sample,50.2399999999999
V8,T,iter19,sample,53.3449999999998
V9,T,iter19,sample,52.385
V10,T,iter19,sample,48.955
T,T,iter19,sample,0
V1,V1,iter20,sample,38.54
V2,V1,iter20,sample,32.04
V3,V1,iter20,sample,50.68
V4,V1,iter20,sample,60.8050000000001
V5,V1,iter20,sample,38.83
V6,V1,iter20,sample,36.005
V7,V1,iter20,sample,20.62
V8,V1,iter20,sample,18.87
V9,V1,iter20,sample,21.31
V10,V1,iter20,sample,21.035
T,V1,iter20,sample,0
V1,V2,iter20,sample,23.635
V2,V2,iter20,sample,34.275
V3,V2,iter20,sample,47.46
V4,V2,iter20,sample,54.835
V5,V2,iter20,sample,43.855
V6,V2,iter20,sample,51.73
V7,V2,iter20,sample,11.885
V8,V2,iter20,sample,12.285
V9,V2,iter20,sample,20.61
V10,V2,iter20,sample,19.875
T,V2,iter20,sample,0
V1,V3,iter20,sample,42.545
V2,V3,iter20,sample,41.08
V3,V3,iter20,sample,34.175
V4,V3,iter20,sample,36.23
V5,V3,iter20,sample,39.895
V6,V3,iter20,sample,37.81
V7,V3,iter20,sample,17.58
V8,V3,iter20,sample,11.11
V9,V3,iter20,sample,14.085
V10,V3,iter20,sample,13.66
T,V3,iter20,sample,0
V1,V4,iter20,sample,41.28
V2,V4,iter20,sample,50.66
V3,V4,iter20,sample,38.995
V4,V4,iter20,sample,44.525
V5,V4,iter20,sample,39.44
V6,V4,iter20,sample,47.28
V7,V4,iter20,sample,20.385
V8,V4,iter20,sample,16.03
V9,V4,iter20,sample,19.415
V10,V4,iter20,sample,22.655
T,V4,iter20,sample,0
V1,V5,iter20,sample,40.405
V2,V5,iter20,sample,40.75
V3,V5,iter20,sample,42.73
V4,V5,iter20,sample,47.18
V5,V5,iter20,sample,23.575
V6,V5,iter20,sample,23.77
V7,V5,iter20,sample,19.58
V8,V5,iter20,sample,17.32
V9,V5,iter20,sample,14.82
V10,V5,iter20,sample,14.48
T,V5,iter20,sample,0
V1,V6,iter20,sample,37.03
V2,V6,iter20,sample,40.9250000000001
V3,V6,iter20,sample,38.62
V4,V6,iter20,sample,40.615
V5,V6,iter20,sample,25.77
V6,V6,iter20,sample,31.065
V7,V6,iter20,sample,18.455
V8,V6,iter20,sample,17.285
V9,V6,iter20,sample,18.985
V10,V6,iter20,sample,17.705
T,V6,iter20,sample,0
V1,V7,iter20,sample,36.245
V2,V7,iter20,sample,27.05
V3,V7,iter20,sample,20.575
V4,V7,iter20,sample,28.24
V5,V7,iter20,sample,19.21
V6,V7,iter20,sample,20.345
V7,V7,iter20,sample,15.15
V8,V7,iter20,sample,10.445
V9,V7,iter20,sample,14.62
V10,V7,iter20,sample,13.17
T,V7,iter20,sample,0
V1,V8,iter20,sample,21.615
V2,V8,iter20,sample,20.615
V3,V8,iter20,sample,19.445
V4,V8,iter20,sample,33.535
V5,V8,iter20,sample,18.75
V6,V8,iter20,sample,16.2
V7,V8,iter20,sample,10.745
V8,V8,iter20,sample,15.685
V9,V8,iter20,sample,12.325
V10,V8,iter20,sample,12.66
T,V8,iter20,sample,0
V1,V9,iter20,sample,26.99
V2,V9,iter20,sample,23.54
V3,V9,iter20,sample,26.245
V4,V9,iter20,sample,33.175
V5,V9,iter20,sample,23.395
V6,V9,iter20,sample,25.69
V7,V9,iter20,sample,14.615
V8,V9,iter20,sample,10.735
V9,V9,iter20,sample,18.18
V10,V9,iter20,sample,14.155
T,V9,iter20,sample,0
V1,V10,iter20,sample,23.685
V2,V10,iter20,sample,28.47
V3,V10,iter20,sample,27.07
V4,V10,iter20,sample,34.265
V5,V10,iter20,sample,21.845
V6,V10,iter20,sample,21.12
V7,V10,iter20,sample,11.15
V8,V10,iter20,sample,11.7
V9,V10,iter20,sample,15.535
V10,V10,iter20,sample,20.24
T,V10,iter20,sample,0
V1,T,iter20,sample,52.7649999999999
V2,T,iter20,sample,51.04
V3,T,iter20,sample,47.175
V4,T,iter20,sample,54.2599999999999
V5,T,iter20,sample,49.045
V6,T,iter20,sample,49.44
V7,T,iter20,sample,48.8849999999999
V8,T,iter20,sample,45.11
V9,T,iter20,sample,51.835
V10,T,iter20,sample,50.4449999999998
T,T,iter20,sample,0
V1,V1,iter21,sample,35.985
V2,V1,iter21,sample,23.355
V3,V1,iter21,sample,45.36
V4,V1,iter21,sample,50.275
V5,V1,iter21,sample,47.185
V6,V1,iter21,sample,56.415
V7,V1,iter21,sample,18.3
V8,V1,iter21,sample,15.705
V9,V1,iter21,sample,23.185
V10,V1,iter21,sample,19.085
T,V1,iter21,sample,0
V1,V2,iter21,sample,27.455
V2,V2,iter21,sample,28.035
V3,V2,iter21,sample,41.84
V4,V2,iter21,sample,52.225
V5,V2,iter21,sample,34.43
V6,V2,iter21,sample,39.665
V7,V2,iter21,sample,17.305
V8,V2,iter21,sample,18.48
V9,V2,iter21,sample,24.705
V10,V2,iter21,sample,25.16
T,V2,iter21,sample,0
V1,V3,iter21,sample,36.79
V2,V3,iter21,sample,34.13
V3,V3,iter21,sample,18.745
V4,V3,iter21,sample,15.05
V5,V3,iter21,sample,37.085
V6,V3,iter21,sample,38.275
V7,V3,iter21,sample,17.88
V8,V3,iter21,sample,13.415
V9,V3,iter21,sample,18.74
V10,V3,iter21,sample,17.515
T,V3,iter21,sample,0
V1,V4,iter21,sample,44.39
V2,V4,iter21,sample,33.54
V3,V4,iter21,sample,22.255
V4,V4,iter21,sample,34.265
V5,V4,iter21,sample,48.87
V6,V4,iter21,sample,44.655
V7,V4,iter21,sample,15.625
V8,V4,iter21,sample,15.17
V9,V4,iter21,sample,14.195
V10,V4,iter21,sample,21.48
T,V4,iter21,sample,0
V1,V5,iter21,sample,40.96
V2,V5,iter21,sample,33.78
V3,V5,iter21,sample,36.875
V4,V5,iter21,sample,43.71
V5,V5,iter21,sample,22.565
V6,V5,iter21,sample,25.135
V7,V5,iter21,sample,12.78
V8,V5,iter21,sample,10.135
V9,V5,iter21,sample,30.3
V10,V5,iter21,sample,16.305
T,V5,iter21,sample,0
V1,V6,iter21,sample,42.96
V2,V6,iter21,sample,39.215
V3,V6,iter21,sample,34.035
V4,V6,iter21,sample,49.165
V5,V6,iter21,sample,28.805
V6,V6,iter21,sample,28.39
V7,V6,iter21,sample,16.1
V8,V6,iter21,sample,18.04
V9,V6,iter21,sample,25.78
V10,V6,iter21,sample,15.65
T,V6,iter21,sample,0
V1,V7,iter21,sample,27.185
