"node_from","node_to","iteration","edge_type","value"
"V5","T","iter14","level",222.34343156843
"V6","T","iter14","level",221.768134643134
"V7","T","iter14","level",241.124420024419
"V8","T","iter14","level",192.062359862359
"V9","T","iter14","level",247.533485958484
"V10","T","iter14","level",210.828088578087
"V11","T","iter14","level",211.407686757686
"V12","T","iter14","level",217.393867243866
"V13","T","iter14","level",223.592599067598
"T","T","iter14","level",0
"V1","V1","iter15","level",70.3282467532468
"V2","V1","iter15","level",88.8813492063493
"V3","V1","iter15","level",101.607683982684
"V4","V1","iter15","level",30.8348595848596
"V5","V1","iter15","level",18.8173742923743
"V6","V1","iter15","level",13.1488455988456
"V7","V1","iter15","level",25.9392968142968
"V8","V1","iter15","level",32.0065406815407
"V9","V1","iter15","level",32.459102009102
"V10","V1","iter15","level",26.8508297258297
"V11","V1","iter15","level",15.6707792207792
"V12","V1","iter15","level",21.9440476190476
"V13","V1","iter15","level",18.9968253968254
"T","V1","iter15","level",0
"V1","V2","iter15","level",92.1424603174603
"V2","V2","iter15","level",42.3758297258297
"V3","V2","iter15","level",96.0432900432901
"V4","V2","iter15","level",24.1725940725941
"V5","V2","iter15","level",11.3205128205128
"V6","V2","iter15","level",11.9099927849928
"V7","V2","iter15","level",27.5730519480519
"V8","V2","iter15","level",25.0865079365079
"V9","V2","iter15","level",33.3365800865801
"V10","V2","iter15","level",19.9345959595959
"V11","V2","iter15","level",16.0981601731602
"V12","V2","iter15","level",17.7266594516595
"V13","V2","iter15","level",15.6873015873016
"T","V2","iter15","level",0
"V1","V3","iter15","level",92.2753968253968
"V2","V3","iter15","level",77.7972582972583
"V3","V3","iter15","level",78.6805916305916
"V4","V3","iter15","level",27.6805555555555
"V5","V3","iter15","level",13.6223415473415
"V6","V3","iter15","level",14.2397546897547
"V7","V3","iter15","level",28.2421356421356
"V8","V3","iter15","level",29.6806998556998
"V9","V3","iter15","level",29.0186868686869
"V10","V3","iter15","level",23.9080447330447
"V11","V3","iter15","level",18.6639971139971
"V12","V3","iter15","level",24.0415445665446
"V13","V3","iter15","level",10.7329115329115
"T","V3","iter15","level",0
"V1","V4","iter15","level",37.6057359307359
"V2","V4","iter15","level",56.6584776334777
"V3","V4","iter15","level",43.207178932179
"V4","V4","iter15","level",14.6044733044733
"V5","V4","iter15","level",11.038924963925
"V6","V4","iter15","level",11.4361111111111
"V7","V4","iter15","level",19.9237234987235
"V8","V4","iter15","level",20.1809884559885
"V9","V4","iter15","level",18.3786075036075
"V10","V4","iter15","level",14.6376984126984
"V11","V4","iter15","level",10.507153957154
"V12","V4","iter15","level",11.5130341880342
"V13","V4","iter15","level",11.2722943722944
"T","V4","iter15","level",0
"V1","V5","iter15","level",32.5369408369408
"V2","V5","iter15","level",35.4583694083694
"V3","V5","iter15","level",25.9080086580087
"V4","V5","iter15","level",16.7365800865801
"V5","V5","iter15","level",14.3488816738817
"V6","V5","iter15","level",12.9599206349206
"V7","V5","iter15","level",12.7695165945166
"V8","V5","iter15","level",14.493228993229
"V9","V5","iter15","level",13.1183621933622
"V10","V5","iter15","level",15.1368797868798
"V11","V5","iter15","level",14.2350649350649
"V12","V5","iter15","level",7.05634920634921
"V13","V5","iter15","level",11.3044011544011
"T","V5","iter15","level",0
"V1","V6","iter15","level",38.8476551226551
"V2","V6","iter15","level",25.9313852813853
"V3","V6","iter15","level",30.4047619047619
"V4","V6","iter15","level",12.3092352092352
"V5","V6","iter15","level",12.2566960816961
"V6","V6","iter15","level",16.6921717171717
"V7","V6","iter15","level",10.3262015762016
"V8","V6","iter15","level",14.8675324675325
"V9","V6","iter15","level",19.1269341769342
"V10","V6","iter15","level",13.5646825396825
"V11","V6","iter15","level",13.7362554112554
"V12","V6","iter15","level",9.38694083694084
"V13","V6","iter15","level",10.0724386724387
"T","V6","iter15","level",0
"V1","V7","iter15","level",39.7620490620491
"V2","V7","iter15","level",41.6044372294373
"V3","V7","iter15","level",41.5314324564325
"V4","V7","iter15","level",18.8567821067821
"V5","V7","iter15","level",11.9080197580198
"V6","V7","iter15","level",11.1040154290154
"V7","V7","iter15","level",11.5603535353535
"V8","V7","iter15","level",17.436519036519
"V9","V7","iter15","level",14.3032217782218
"V10","V7","iter15","level",16.6079476079476
"V11","V7","iter15","level",13.861544011544
"V12","V7","iter15","level",8.56749639249639
"V13","V7","iter15","level",9.29173881673881
"T","V7","iter15","level",0
"V1","V8","iter15","level",46.7126484626485
"V2","V8","iter15","level",49.9943944943946
"V3","V8","iter15","level",55.8115800865801
"V4","V8","iter15","level",17.0766344766345
"V5","V8","iter15","level",13.5782217782218
"V6","V8","iter15","level",16.9290404040404
"V7","V8","iter15","level",17.2380952380952
"V8","V8","iter15","level",18.6723054723055
"V9","V8","iter15","level",18.3511294261294
"V10","V8","iter15","level",22.1513347763348
"V11","V8","iter15","level",15.9358225108225
"V12","V8","iter15","level",13.2690587190587
"V13","V8","iter15","level",12.0270202020202
"T","V8","iter15","level",0
"V1","V9","iter15","level",49.4076118326119
"V2","V9","iter15","level",60.1380702630703
"V3","V9","iter15","level",28.8040404040404
"V4","V9","iter15","level",15.213961038961
"V5","V9","iter15","level",10.9162698412698
"V6","V9","iter15","level",9.59487734487735
"V7","V9","iter15","level",15.9095598845599
"V8","V9","iter15","level",14.3544844044844
"V9","V9","iter15","level",15.8131673881674
"V10","V9","iter15","level",18.5619769119769
"V11","V9","iter15","level",15.727392052392
"V12","V9","iter15","level",11.1674603174603
"V13","V9","iter15","level",7.60916305916306
"T","V9","iter15","level",0
"V1","V10","iter15","level",68.9044011544012
"V2","V10","iter15","level",35.1917027417028
"V3","V10","iter15","level",46.5016594516595
"V4","V10","iter15","level",16.8277528027528
"V5","V10","iter15","level",8.25916305916306
"V6","V10","iter15","level",12.9595238095238
"V7","V10","iter15","level",16.5099567099567
"V8","V10","iter15","level",21.0007326007326
"V9","V10","iter15","level",15.5948412698413
"V10","V10","iter15","level",17.465873015873
"V11","V10","iter15","level",15.7107142857143
"V12","V10","iter15","level",12.5170634920635
"V13","V10","iter15","level",12.6766594516594
"T","V10","iter15","level",0
"V1","V11","iter15","level",32.1211038961039
"V2","V11","iter15","level",31.6071789321789
"V3","V11","iter15","level",47.1154512154513
"V4","V11","iter15","level",15.4829115329115
"V5","V11","iter15","level",11.291847041847
"V6","V11","iter15","level",13.4718975468975
"V7","V11","iter15","level",11.8373376623377
"V8","V11","iter15","level",23.9001193251193
"V9","V11","iter15","level",11.9083694083694
"V10","V11","iter15","level",12.7568181818182
"V11","V11","iter15","level",12.7270923520924
"V12","V11","iter15","level",13.7047619047619
"V13","V11","iter15","level",11.3001803751804
"T","V11","iter15","level",0
"V1","V12","iter15","level",34.1092102342102
"V2","V12","iter15","level",36.1191197691198
"V3","V12","iter15","level",61.2981601731602
"V4","V12","iter15","level",10.9174603174603
"V5","V12","iter15","level",12.3964396714397
"V6","V12","iter15","level",11.5083333333333
"V7","V12","iter15","level",12.3915445665446
"V8","V12","iter15","level",14.562012987013
"V9","V12","iter15","level",10.0567932067932
"V10","V12","iter15","level",15.1218253968254
"V11","V12","iter15","level",11.7904151404151
"V12","V12","iter15","level",11.4540043290043
"V13","V12","iter15","level",9.6540404040404
"T","V12","iter15","level",0
"V1","V13","iter15","level",30.0203463203463
"V2","V13","iter15","level",27.3190836940837
"V3","V13","iter15","level",34.2810606060606
"V4","V13","iter15","level",8.86709956709957
"V5","V13","iter15","level",12.2167027417027
"V6","V13","iter15","level",9.66035353535353
"V7","V13","iter15","level",11.9278499278499
"V8","V13","iter15","level",19.3647546897547
"V9","V13","iter15","level",11.2864468864469
"V10","V13","iter15","level",13.6507437007437
"V11","V13","iter15","level",16.9204545454545
"V12","V13","iter15","level",9.24087301587302
"V13","V13","iter15","level",11.9675324675325
"T","V13","iter15","level",0
"V1","T","iter15","level",243.301010101008
"V2","T","iter15","level",187.916097791097
"V3","T","iter15","level",211.14527139527
"V4","T","iter15","level",236.915015540014
"V5","T","iter15","level",192.326443001442
"V6","T","iter15","level",190.892760017759
"V7","T","iter15","level",228.629062604062
"V8","T","iter15","level",259.391175491174
"V9","T","iter15","level",228.464768564768
"V10","T","iter15","level",229.37037129537
"V11","T","iter15","level",202.520529470529
"V12","T","iter15","level",222.065695415694
"V13","T","iter15","level",192.398343323343
"T","T","iter15","level",0
"V1","V1","iter16","level",43.6762265512266
"V2","V1","iter16","level",78.0556027306028
"V3","V1","iter16","level",79.0301698301698
"V4","V1","iter16","level",17.6341630591631
"V5","V1","iter16","level",24.4338383838384
"V6","V1","iter16","level",23.8468975468975
"V7","V1","iter16","level",32.2428571428571
"V8","V1","iter16","level",21.0688311688311
"V9","V1","iter16","level",14.1333805083805
"V10","V1","iter16","level",27.7088023088023
"V11","V1","iter16","level",27.612012987013
"V12","V1","iter16","level",19.7520313020313
"V13","V1","iter16","level",15.5755411255411
"T","V1","iter16","level",0
"V1","V2","iter16","level",92.6356282606284
"V2","V2","iter16","level",60.589307914308
"V3","V2","iter16","level",85.8195887445888
"V4","V2","iter16","level",14.7183982683983
"V5","V2","iter16","level",19.5516955266955
"V6","V2","iter16","level",17.922619047619
"V7","V2","iter16","level",22.2615662115662
"V8","V2","iter16","level",19.8774531024531
"V9","V2","iter16","level",17.1578754578755
"V10","V2","iter16","level",32.513961038961
"V11","V2","iter16","level",27.5595598845599
"V12","V2","iter16","level",16.2286435786436
"V13","V2","iter16","level",17.3968725718726
"T","V2","iter16","level",0
"V1","V3","iter16","level",80.4584054834055
"V2","V3","iter16","level",87.0519702519703
"V3","V3","iter16","level",38.306746031746
"V4","V3","iter16","level",13.1147546897547
"V5","V3","iter16","level",23.9512626262626
"V6","V3","iter16","level",18.2222582972583
"V7","V3","iter16","level",30.1953102453102
"V8","V3","iter16","level",22.207165057165
"V9","V3","iter16","level",16.1388028638029
"V10","V3","iter16","level",35.3194444444444
"V11","V3","iter16","level",22.2334054834055
"V12","V3","iter16","level",17.762012987013
"V13","V3","iter16","level",21.2988317238317
"T","V3","iter16","level",0
"V1","V4","iter16","level",48.2372766122767
"V2","V4","iter16","level",34.7647768897769
"V3","V4","iter16","level",40.5181318681319
"V4","V4","iter16","level",14.8670496170496
"V5","V4","iter16","level",10.7988095238095
"V6","V4","iter16","level",9.75007215007215
"V7","V4","iter16","level",21.7686868686869
"V8","V4","iter16","level",15.0663059163059
"V9","V4","iter16","level",14.9619769119769
"V10","V4","iter16","level",10.5305916305916
"V11","V4","iter16","level",13.5556637806638
"V12","V4","iter16","level",11.8699855699856
"V13","V4","iter16","level",12.6671356421356
"T","V4","iter16","level",0
"V1","V5","iter16","level",48.3448412698413
"V2","V5","iter16","level",40.2992895992896
"V3","V5","iter16","level",38.8650183150183
"V4","V5","iter16","level",14.774975024975
"V5","V5","iter16","level",13.0103535353535
"V6","V5","iter16","level",9.43546176046176
"V7","V5","iter16","level",22.472619047619
"V8","V5","iter16","level",17.1452491952492
"V9","V5","iter16","level",12.4715728715729
"V10","V5","iter16","level",14.1672799422799
"V11","V5","iter16","level",16.5702741702742
"V12","V5","iter16","level",13.5485209235209
"V13","V5","iter16","level",8.95407647907648
"T","V5","iter16","level",0
"V1","V6","iter16","level",36.4594988344988
"V2","V6","iter16","level",34.7218725718726
"V3","V6","iter16","level",48.0068542568543
"V4","V6","iter16","level",11.0440947940948
"V5","V6","iter16","level",12.0635031635032
"V6","V6","iter16","level",10.1536075036075
"V7","V6","iter16","level",16.9246503496503
"V8","V6","iter16","level",13.590873015873
"V9","V6","iter16","level",12.2024753024753
"V10","V6","iter16","level",10.9870490620491
"V11","V6","iter16","level",13.5556998556999
"V12","V6","iter16","level",9.26352813852813
"V13","V6","iter16","level",8.45761183261184
"T","V6","iter16","level",0
"V1","V7","iter16","level",65.3861111111112
"V2","V7","iter16","level",43.2131784881785
"V3","V7","iter16","level",67.3178682428683
"V4","V7","iter16","level",16.6143217893218
"V5","V7","iter16","level",16.571114996115
"V6","V7","iter16","level",12.3159451659452
"V7","V7","iter16","level",29.9491813741814
"V8","V7","iter16","level",16.1238095238095
"V9","V7","iter16","level",13.6917138417138
"V10","V7","iter16","level",13.5516594516594
"V11","V7","iter16","level",18.5647186147186
"V12","V7","iter16","level",18.7409812409812
"V13","V7","iter16","level",18.7961038961039
"T","V7","iter16","level",0
"V1","V8","iter16","level",48.7056637806638
"V2","V8","iter16","level",30.6928321678322
"V3","V8","iter16","level",44.8234348984349
"V4","V8","iter16","level",14.3876734376734
"V5","V8","iter16","level",18.6588383838384
"V6","V8","iter16","level",14.0691197691198
"V7","V8","iter16","level",23.0539793539793
"V8","V8","iter16","level",21.0163780663781
"V9","V8","iter16","level",13.7680014430014
"V10","V8","iter16","level",14.1635281385281
"V11","V8","iter16","level",17.2980158730159
"V12","V8","iter16","level",10.2893939393939
"V13","V8","iter16","level",12.2901875901876
"T","V8","iter16","level",0
"V1","V9","iter16","level",32.8549422799423
"V2","V9","iter16","level",34.9686507936508
"V3","V9","iter16","level",39.9858946608947
"V4","V9","iter16","level",13.6151515151515
"V5","V9","iter16","level",8.81753246753247
"V6","V9","iter16","level",11.8223665223665
"V7","V9","iter16","level",17.3012626262626
"V8","V9","iter16","level",12.9429292929293
"V9","V9","iter16","level",17.4487595737596
"V10","V9","iter16","level",10.9385642135642
"V11","V9","iter16","level",12.5118797868798
"V12","V9","iter16","level",14.8957070707071
"V13","V9","iter16","level",7.76184371184371
"T","V9","iter16","level",0
"V1","V10","iter16","level",56.5841991341992
"V2","V10","iter16","level",38.8049062049062
"V3","V10","iter16","level",35.7576118326118
"V4","V10","iter16","level",11.5536186036186
"V5","V10","iter16","level",12.8424963924964
"V6","V10","iter16","level",14.0603285603286
"V7","V10","iter16","level",17.3440476190476
"V8","V10","iter16","level",14.6873376623376
"V9","V10","iter16","level",11.9366522366522
"V10","V10","iter16","level",12.7060966810967
"V11","V10","iter16","level",15.2603896103896
"V12","V10","iter16","level",10.3961038961039
"V13","V10","iter16","level",11.2452491952492
"T","V10","iter16","level",0
"V1","V11","iter16","level",47.9968364968365
"V2","V11","iter16","level",50.7146575646576
"V3","V11","iter16","level",59.0231601731602
"V4","V11","iter16","level",11.0869408369408
"V5","V11","iter16","level",14.8040404040404
"V6","V11","iter16","level",10.9670135420135
"V7","V11","iter16","level",20.613924963925
"V8","V11","iter16","level",14.1095959595959
"V9","V11","iter16","level",11.1333083583084
"V10","V11","iter16","level",13.0564935064935
"V11","V11","iter16","level",17.0611471861472
"V12","V11","iter16","level",11.2798340548341
"V13","V11","iter16","level",10.6841991341991
"T","V11","iter16","level",0
"V1","V12","iter16","level",32.1777777777777
"V2","V12","iter16","level",40.1806637806638
"V3","V12","iter16","level",44.1452741702742
"V4","V12","iter16","level",11.2957070707071
"V5","V12","iter16","level",9.80830835830836
"V6","V12","iter16","level",10.4838023088023
"V7","V12","iter16","level",17.9805555555555
"V8","V12","iter16","level",17.6654151404151
"V9","V12","iter16","level",14.1345349095349
"V10","V12","iter16","level",7.2452380952381
"V11","V12","iter16","level",16.5429292929293
"V12","V12","iter16","level",15.2905122655123
"V13","V12","iter16","level",9.16875901875902
"T","V12","iter16","level",0
"V1","V13","iter16","level",32.7361832611832
"V2","V13","iter16","level",43.060064935065
"V3","V13","iter16","level",42.7353174603175
"V4","V13","iter16","level",11.4984126984127
"V5","V13","iter16","level",14.1199134199134
"V6","V13","iter16","level",10.4428932178932
"V7","V13","iter16","level",17.2269841269841
"V8","V13","iter16","level",11.0341630591631
"V9","V13","iter16","level",13.2782217782218
"V10","V13","iter16","level",10.4218004218004
"V11","V13","iter16","level",12.8393217893218
"V12","V13","iter16","level",8.48611111111112
"V13","V13","iter16","level",10.5053141303141
"T","V13","iter16","level",0
"V1","T","iter16","level",211.1714008214
"V2","T","iter16","level",196.075843600843
"V3","T","iter16","level",187.233333333333
"V4","T","iter16","level",212.837074037074
"V5","T","iter16","level",234.151209901209
"V6","T","iter16","level",209.161799311798
"V7","T","iter16","level",237.858774558773
"V8","T","iter16","level",224.995809745809
"V9","T","iter16","level",189.400435675435
"V10","T","iter16","level",249.998154623153
"V11","T","iter16","level",235.51656121656
"V12","T","iter16","level",203.874877899877
"V13","T","iter16","level",214.925330225329
"T","T","iter16","level",0
"V1","V1","iter17","level",69.9067460317461
"V2","V1","iter17","level",104.801659451659
"V3","V1","iter17","level",95.3007797757799
"V4","V1","iter17","level",32.4258658008658
"V5","V1","iter17","level",18.3599927849928
"V6","V1","iter17","level",18.4552308802309
"V7","V1","iter17","level",22.7098956598957
"V8","V1","iter17","level",20.7267676767677
"V9","V1","iter17","level",12.66829004329
"V10","V1","iter17","level",22.1607864357864
"V11","V1","iter17","level",27.309632034632
"V12","V1","iter17","level",14.3246031746032
"V13","V1","iter17","level",23.2551587301587
"T","V1","iter17","level",0
"V1","V2","iter17","level",82.2286796536797
"V2","V2","iter17","level",48.6813852813853
"V3","V2","iter17","level",77.918253968254
"V4","V2","iter17","level",28.6481962481962
"V5","V2","iter17","level",18.4790043290043
"V6","V2","iter17","level",13.421176046176
"V7","V2","iter17","level",22.6984126984127
"V8","V2","iter17","level",19.0011904761905
"V9","V2","iter17","level",12.3313603063603
"V10","V2","iter17","level",23.8814213564213
"V11","V2","iter17","level",26.5595349095349
"V12","V2","iter17","level",14.1269841269841
"V13","V2","iter17","level",24.6040043290043
"T","V2","iter17","level",0
"V1","V3","iter17","level",105.825804750805
"V2","V3","iter17","level",101.50284992785
"V3","V3","iter17","level",82.5079725829727
"V4","V3","iter17","level",32.0028499278499
"V5","V3","iter17","level",19.3202380952381
"V6","V3","iter17","level",19.2481601731602
"V7","V3","iter17","level",22.4778138528138
"V8","V3","iter17","level",22.3397186147186
"V9","V3","iter17","level",20.2225940725941
"V10","V3","iter17","level",24.5825868575868
"V11","V3","iter17","level",26.4735209235209
"V12","V3","iter17","level",17.1488816738817
"V13","V3","iter17","level",23.2667388167388
"T","V3","iter17","level",0
"V1","V4","iter17","level",47.0381673881674
"V2","V4","iter17","level",60.9433261183262
"V3","V4","iter17","level",60.0838023088024
"V4","V4","iter17","level",16.5397657897658
"V5","V4","iter17","level",12.8317210567211
"V6","V4","iter17","level",12.4690476190476
"V7","V4","iter17","level",10.8480519480519
"V8","V4","iter17","level",9.42590187590188
"V9","V4","iter17","level",7.66551226551227
"V10","V4","iter17","level",16.3925435675436
"V11","V4","iter17","level",23.3203102453102
"V12","V4","iter17","level",11.2241203241203
"V13","V4","iter17","level",23.0396214896215
"T","V4","iter17","level",0
"V1","V5","iter17","level",25.4984237984238
"V2","V5","iter17","level",32.4040404040404
"V3","V5","iter17","level",35.0925074925075
"V4","V5","iter17","level",12.2421467421467
"V5","V5","iter17","level",15.5254329004329
"V6","V5","iter17","level",11.0063852813853
"V7","V5","iter17","level",15.3366161616162
"V8","V5","iter17","level",10.8242784992785
"V9","V5","iter17","level",10.0703823953824
"V10","V5","iter17","level",10.2759018759019
"V11","V5","iter17","level",18.861519036519
"V12","V5","iter17","level",9.55628815628815
"V13","V5","iter17","level",17.6064213564213
"T","V5","iter17","level",0
"V1","V6","iter17","level",44.2425324675325
"V2","V6","iter17","level",31.0849567099567
"V3","V6","iter17","level",37.4112193362193
"V4","V6","iter17","level",15.272619047619
"V5","V6","iter17","level",13.798088023088
"V6","V6","iter17","level",18.4802669552669
"V7","V6","iter17","level",15.5809884559885
"V8","V6","iter17","level",10.6215007215007
"V9","V6","iter17","level",8.77669552669553
"V10","V6","iter17","level",12.7108946608947
"V11","V6","iter17","level",22.5369047619048
"V12","V6","iter17","level",12.3969696969697
"V13","V6","iter17","level",17.4671356421356
"T","V6","iter17","level",0
"V1","V7","iter17","level",37.4012015762016
"V2","V7","iter17","level",44.3896825396826
"V3","V7","iter17","level",54.8167027417028
"V4","V7","iter17","level",17.0869408369408
"V5","V7","iter17","level",11.0874098124098
"V6","V7","iter17","level",15.465873015873
"V7","V7","iter17","level",11.1587301587302
"V8","V7","iter17","level",10.7686507936508
"V9","V7","iter17","level",11.0067821067821
"V10","V7","iter17","level",14.4176046176046
"V11","V7","iter17","level",14.3088023088023
"V12","V7","iter17","level",9.96313131313131
"V13","V7","iter17","level",15.3690226440226
"T","V7","iter17","level",0
"V1","V8","iter17","level",30.0087662337662
"V2","V8","iter17","level",38.6207792207792
"V3","V8","iter17","level",38.2218614718615
"V4","V8","iter17","level",16.7554084804085
"V5","V8","iter17","level",14.0885642135642
"V6","V8","iter17","level",11.7765012765013
"V7","V8","iter17","level",10.6222943722944
"V8","V8","iter17","level",8.76002886002886
"V9","V8","iter17","level",6.43340548340548
"V10","V8","iter17","level",12.0273809523809
"V11","V8","iter17","level",21.8933982683983
"V12","V8","iter17","level",11.1984487734488
"V13","V8","iter17","level",16.429797979798
"T","V8","iter17","level",0
"V1","V9","iter17","level",24.7742063492063
"V2","V9","iter17","level",28.425912975913
"V3","V9","iter17","level",30.7345959595959
"V4","V9","iter17","level",13.5872155622156
"V5","V9","iter17","level",11.002417027417
"V6","V9","iter17","level",12.9662698412698
"V7","V9","iter17","level",9.11190476190476
"V8","V9","iter17","level",10.3239177489177
"V9","V9","iter17","level",6.67070707070707
"V10","V9","iter17","level",12.8301948051948
"V11","V9","iter17","level",18.5948773448773
"V12","V9","iter17","level",6.86825396825397
"V13","V9","iter17","level",12.3456349206349
"T","V9","iter17","level",0
"V1","V10","iter17","level",28.6976551226551
"V2","V10","iter17","level",58.9536075036075
"V3","V10","iter17","level",35.6226051726052
"V4","V10","iter17","level",14.2618797868798
"V5","V10","iter17","level",10.8003357753358
"V6","V10","iter17","level",14.8298340548341
"V7","V10","iter17","level",8.38813131313131
"V8","V10","iter17","level",10.3571428571429
"V9","V10","iter17","level",10.0968614718615
"V10","V10","iter17","level",15.4869158619159
"V11","V10","iter17","level",22.5926046176046
"V12","V10","iter17","level",9.29047619047619
"V13","V10","iter17","level",15.3440476190476
"T","V10","iter17","level",0
"V1","V11","iter17","level",51.6341991341992
"V2","V11","iter17","level",65.3619408369409
"V3","V11","iter17","level",54.7988206238207
"V4","V11","iter17","level",18.882215007215
"V5","V11","iter17","level",12.2218253968254
"V6","V11","iter17","level",16.9619519369519
"V7","V11","iter17","level",18.0830086580086
"V8","V11","iter17","level",15.5528249528249
"V9","V11","iter17","level",9.55440115440116
"V10","V11","iter17","level",17.4393939393939
"V11","V11","iter17","level",24.7190836940837
"V12","V11","iter17","level",12.0785714285714
"V13","V11","iter17","level",17.5127344877345
"T","V11","iter17","level",0
"V1","V12","iter17","level",37.2670995670996
"V2","V12","iter17","level",27.2142857142857
"V3","V12","iter17","level",24.7993617493617
"V4","V12","iter17","level",17.8028138528138
"V5","V12","iter17","level",7.26703851703852
"V6","V12","iter17","level",13.281746031746
"V7","V12","iter17","level",9.243228993229
"V8","V12","iter17","level",10.7699494949495
"V9","V12","iter17","level",9.79445554445554
"V10","V12","iter17","level",14.1643939393939
"V11","V12","iter17","level",16.0234126984127
"V12","V12","iter17","level",8.58538961038961
"V13","V12","iter17","level",12.9957792207792
"T","V12","iter17","level",0
"V1","V13","iter17","level",31.8146825396825
"V2","V13","iter17","level",40.5189865689866
"V3","V13","iter17","level",79.3170995670996
"V4","V13","iter17","level",18.9844377844378
"V5","V13","iter17","level",11.4230158730159
"V6","V13","iter17","level",12.9115079365079
"V7","V13","iter17","level",14.4274531024531
"V8","V13","iter17","level",14.0361111111111
"V9","V13","iter17","level",9.02705627705628
"V10","V13","iter17","level",14.004797979798
"V11","V13","iter17","level",20.5045093795094
"V12","V13","iter17","level",11.6242784992785
"V13","V13","iter17","level",16.3214035964036
"T","V13","iter17","level",0
"V1","T","iter17","level",237.496586746585
"V2","T","iter17","level",197.055125430125
"V3","T","iter17","level",224.834235209233
"V4","T","iter17","level",262.408916083915
"V5","T","iter17","level",199.326956376955
"V6","T","iter17","level",211.688195138194
"V7","T","iter17","level",236.26817071817
"V8","T","iter17","level",210.398146298145
"V9","T","iter17","level",179.708122433122
"V10","T","iter17","level",207.432958707958
"V11","T","iter17","level",232.83672161172
"V12","T","iter17","level",192.36686091686
"V13","T","iter17","level",233.510397935396
"T","T","iter17","level",0
"V1","V1","iter18","level",58.0936868686869
"V2","V1","iter18","level",77.9555555555556
"V3","V1","iter18","level",75.5512015762016
"V4","V1","iter18","level",28.8115800865801
"V5","V1","iter18","level",18.6011044511044
"V6","V1","iter18","level",16.6772005772006
"V7","V1","iter18","level",25.8845598845599
"V8","V1","iter18","level",17.6280636030636
"V9","V1","iter18","level",23.2509379509379
"V10","V1","iter18","level",18.7794733044733
"V11","V1","iter18","level",16.473063048063
"V12","V1","iter18","level",26.7980519480519
"V13","V1","iter18","level",18.6453213453213
"T","V1","iter18","level",0
"V1","V2","iter18","level",72.11674991675
"V2","V2","iter18","level",54.2928682428683
"V3","V2","iter18","level",82.2429653679654
"V4","V2","iter18","level",18.2985209235209
"V5","V2","iter18","level",22.3777888777889
"V6","V2","iter18","level",19.9734598734599
"V7","V2","iter18","level",31.3944805194805
"V8","V2","iter18","level",17.5196248196248
"V9","V2","iter18","level",23.4905483405483
"V10","V2","iter18","level",16.6483877233877
"V11","V2","iter18","level",22.1674325674326
"V12","V2","iter18","level",25.5484848484848
"V13","V2","iter18","level",19.387987012987
"T","V2","iter18","level",0
"V1","V3","iter18","level",85.9652597402598
"V2","V3","iter18","level",90.1737845487846
"V3","V3","iter18","level",46.2632395382396
"V4","V3","iter18","level",23.5781968031968
"V5","V3","iter18","level",17.7680125430125
"V6","V3","iter18","level",21.4509379509379
"V7","V3","iter18","level",25.8215118215118
"V8","V3","iter18","level",16.5889360639361
"V9","V3","iter18","level",22.968204018204
"V10","V3","iter18","level",15.8245171495171
"V11","V3","iter18","level",19.1829836829837
"V12","V3","iter18","level",25.0132756132756
"V13","V3","iter18","level",19.4505161505162
"T","V3","iter18","level",0
"V1","V4","iter18","level",51.6933621933622
"V2","V4","iter18","level",57.2056027306028
"V3","V4","iter18","level",43.3579587079588
"V4","V4","iter18","level",20.8975940725941
"V5","V4","iter18","level",15.7469086469086
"V6","V4","iter18","level",18.2067932067932
"V7","V4","iter18","level",15.7663780663781
"V8","V4","iter18","level",15.2451520701521
"V9","V4","iter18","level",16.5883810633811
"V10","V4","iter18","level",11.6721611721612
"V11","V4","iter18","level",10.8620781995782
"V12","V4","iter18","level",22.3356601731602
"V13","V4","iter18","level",10.9484848484848
"T","V4","iter18","level",0
"V1","V5","iter18","level",31.2173742923743
"V2","V5","iter18","level",37.6539543789544
"V3","V5","iter18","level",49.2338134088135
"V4","V5","iter18","level",17.5321178821179
"V5","V5","iter18","level",20.5185425685426
"V6","V5","iter18","level",17.8536075036075
"V7","V5","iter18","level",12.7775252525252
"V8","V5","iter18","level",14.5020673770674
"V9","V5","iter18","level",13.5738317238317
"V10","V5","iter18","level",11.288875013875
"V11","V5","iter18","level",12.0391386391386
"V12","V5","iter18","level",24.3528499278499
"V13","V5","iter18","level",8.86502941502941
"T","V5","iter18","level",0
"V1","V6","iter18","level",37.9683011433011
"V2","V6","iter18","level",55.2694916194917
"V3","V6","iter18","level",38.0667499167499
"V4","V6","iter18","level",14.3465007215007
"V5","V6","iter18","level",12.8333194583195
"V6","V6","iter18","level",16.4009379509379
"V7","V6","iter18","level",14.9250111000111
"V8","V6","iter18","level",14.47446997447
"V9","V6","iter18","level",14.779773004773
"V10","V6","iter18","level",9.12395382395382
"V11","V6","iter18","level",8.31316738816738
"V12","V6","iter18","level",15.0055416805417
"V13","V6","iter18","level",11.0819375069375
"T","V6","iter18","level",0
"V1","V7","iter18","level",55.1444555444556
"V2","V7","iter18","level",44.1786186036186
"V3","V7","iter18","level",52.5540515040515
"V4","V7","iter18","level",15.8849927849928
"V5","V7","iter18","level",15.271176046176
"V6","V7","iter18","level",14.4329115329115
"V7","V7","iter18","level",14.5528360528361
